MSZoning,Exterior1st,Exterior2nd,Electrical,KitchenQual,Functional,SaleType,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,MasVnrType,Foundation,BsmtFinType1,BsmtFinType2,FireplaceQu,GarageType,GarageFinish,SaleCondition,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,LotFrontage,MasVnrArea,GarageCars,GarageArea,MSSubClass,LotArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Total_Access_Score,Roof_Total_Score,Total_Exter_Rate,TotalBsmtScore,Heating_total_score,Garage_total_score,Utilities_AllPub,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,CentralAir_N,CentralAir_Y,OverallCategory_Average or Below,OverallCategory_Excellent,OverallCategory_Good,SalePrice,HouseAge,RemodAge,GarageAge
0.3931914305071681,1.0971011879000343,1.12903376590288,0.3004515914974227,0.5791563012826271,0.2498901132443991,-0.2683321638343697,-0.7383557156092646,-0.0753377505670722,-0.3357870066142474,0.3342462906423634,0.3398210744546501,1.3250414889574011,0.7138479375060509,1.0979140093193074,1.4924209306519542,0.2934013971517085,-0.9554925084112164,0.5404797336034061,0.4820113969111512,-0.2147779532146139,0.5809068529658773,-0.2931300124474908,-0.9348625359462208,-0.4443277777188451,1.0870225425769673,-0.2498951687186003,-0.191814733426946,0.5290341666924494,0.3064178477300092,0.3488882605267744,0.067331414288194,-0.2178786924659806,-0.7738610250965184,1.2073785497461735,-0.1011970165020623,0.4135472163019127,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.2076984745254433,0.986849366836289,-0.924311211315702,-0.7407604083206012,0.200006008983299,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.5521835341880752,0.1576455291762168,0.1314035306745185,0.0573658859390572,0.7409077823624902,-0.0097946283854528,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,208500.0,-0.8886120668341716,-0.7391873992545003,-0.8413081786306145
0.3931914305071681,-1.0957878689417373,-1.0854976595201105,0.3004515914974227,-0.7666378676839452,0.2498901132443991,-0.2683321638343697,-0.7383557156092646,-0.0753377505670722,-0.2289517978989565,0.3282481009641804,0.3398210744546501,-0.2371077139693318,-0.705908036576628,-0.8036056834167127,-0.5491689366500988,0.2934013971517085,0.6787370629122859,0.5404797336034061,0.4820113969111512,-0.2147779532146139,1.1781122200432832,-0.2931300124474908,-0.6298964037728167,0.4771110864538928,-0.819679054955813,3.8224188377180313,0.5119399257903191,-0.5670159496749859,0.3064178477300092,-0.059803779284765,-0.8736160342204271,-0.0720440827455965,0.2610747760852558,-0.7850250438866518,-0.1011970165020623,-0.4718906513878417,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,-0.2877582888252715,0.6236316606467388,1.6148793004689124,-0.7028427666170877,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.4469248572580886,-0.6029615777083905,0.1314035306745185,0.0573658859390572,-0.6904024868076691,1.4690253849147648,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,181500.0,-0.7577255803962557,-0.20735738736915305,-0.5160217559594823
0.3931914305071681,1.0971011879000343,1.12903376590288,0.3004515914974227,0.5791563012826271,0.2498901132443991,-0.2683321638343697,1.2136974328775718,-0.0753377505670722,-0.3357870066142474,0.3342462906423634,0.3398210744546501,1.3250414889574011,0.7138479375060509,1.0979140093193074,1.4924209306519542,0.2934013971517085,0.6787370629122859,0.5404797336034061,0.4820113969111512,-0.2147779532146139,0.0978731001826814,-0.2931300124474908,-0.2885164050712451,-0.2990763311497436,1.0870225425769673,-0.2498951687186003,-0.051063801583493,0.338903024057282,0.3064178477300092,0.6275419240346423,0.067331414288194,0.1371968790271284,-0.6107184357476674,1.2353748531695856,-0.1011970165020623,0.5637554259992817,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.2076984745254433,-0.2877582888252715,0.6236316606467388,-0.7407604083206012,-0.0812091834168213,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,1.0267533786485603,0.1576455291762168,0.1314035306745185,0.0573658859390572,0.7409077823624902,0.483145376047953,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,223500.0,-0.8225755043658366,-0.691319357818576,-0.7608716208857448
0.3931914305071681,-1.081484686703753,-0.5953363844314814,0.3004515914974227,0.5791563012826271,0.2498901132443991,-0.2683321638343697,1.2136974328775718,-0.0753377505670722,0.0867703664497876,0.5458600266893987,0.3398210744546501,1.3250414889574011,-0.705908036576628,-1.2451600723845566,-0.5491689366500988,0.2934013971517085,1.2022611808369943,-1.2117648483265702,-0.8763829253994768,-1.2225341121983846,-0.4949410509603316,-0.2931300124474908,-0.0472745393221345,-0.6712831629830662,1.0870225425769673,-0.2498951687186003,-0.426399619832701,-0.5670159496749859,1.6198300320529118,0.7854456666891007,0.3025682764153493,-0.0783847179508306,-0.5062052144460596,0.9787420717883084,-0.1011970165020623,0.4273821829845651,-1.0273628233099534,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.3495455390055087,0.6236316606467388,-0.7407604083206012,-0.1848147806168657,3.8749668872227674,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.5521835341880752,-1.3635686845929975,0.1314035306745185,0.0573658859390572,-0.6904024868076691,-0.0097946283854528,-0.1171710771375963,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,140000.0,0.49578246800335646,-0.6807562456382145,-2.1614309980376545
0.3931914305071681,1.0971011879000343,1.12903376590288,0.3004515914974227,0.5791563012826271,0.2498901132443991,-0.2683321638343697,1.2136974328775718,-0.0753377505670722,-0.2289517978989565,2.57503079991076,0.3398210744546501,1.3250414889574011,0.7138479375060509,1.0979140093193074,1.4924209306519542,0.2934013971517085,0.6787370629122859,0.5404797336034061,0.4820113969111512,-0.2147779532146139,0.4689308466388637,-0.2931300124474908,-0.1610678722226584,0.211573285694754,1.0870225425769673,-0.2498951687186003,0.6996078349149231,1.3902164009811486,1.6198300320529118,1.6864258453645398,0.067331414288194,0.5189031183822206,-0.0371702700681126,1.6716505815177571,-0.1011970165020623,1.3780420364639665,0.7813658143509358,1.2325988725051025,1.3856554504222591,-0.2076984745254433,1.6241531946670693,0.6236316606467388,0.7769671892887499,0.5404243997834449,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,2.132012055578547,0.1576455291762168,0.1314035306745185,0.0573658859390572,0.7409077823624902,0.9760853804813588,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,250000.0,-0.7895572231316692,-0.5955832749467275,-0.72065334201331
0.3931914305071681,1.0971011879000343,1.12903376590288,0.3004515914974227,-0.7666378676839452,0.2498901132443991,-0.2683321638343697,1.2136974328775718,-0.0753377505670722,-0.3357870066142474,-0.4172820364785295,0.3398210744546501,-1.74433931525152,-0.705908036576628,-0.0006788941661263,1.4924209306519542,0.2934013971517085,-0.9554925084112164,0.5404797336034061,-0.8763829253994768,-0.2147779532146139,0.6379926601129823,-0.2931300124474908,-1.1305870685351218,-0.5805010088773778,1.0870225425769673,-0.2498951687186003,0.7465248121960741,-0.5670159496749859,0.3064178477300092,0.0330807752178575,-0.1679054478389612,0.5005152762870417,-0.9268072026110664,0.535467267584284,-0.1011970165020623,-0.2742482702070929,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.2076984745254433,-0.925062116656052,-0.924311211315702,-0.424567158818653,-0.2588187786168974,-0.3596007501322808,12.603223215547768,-0.2859354580235412,-0.0631501734693759,1.14431217701962,1.3951729376252229,0.9182526360608242,0.1314035306745185,0.0573658859390572,-0.6904024868076691,-0.0097946283854528,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,143000.0,0.20217785239211106,0.4043640391175012,0.32148171697834094
0.3931914305071681,1.0971011879000343,1.12903376590288,0.3004515914974227,0.5791563012826271,0.2498901132443991,-0.2683321638343697,-0.7383557156092646,-0.0753377505670722,-0.3357870066142474,0.842959442751821,0.3398210744546501,-0.2371077139693318,2.524918674039628,1.0979140093193074,1.4924209306519542,0.2934013971517085,1.2022611808369943,0.5404797336034061,0.4820113969111512,-0.2147779532146139,2.036594935217054,-0.2931300124474908,-0.554792804058471,1.4394019199741903,1.0870225425769673,-0.2498951687186003,0.277355039384564,0.4731132423879884,0.3064178477300092,0.7575803003383138,-0.8736160342204271,-0.0106667339589305,1.362287254190001,-0.7850250438866518,-0.1011970165020623,0.3819244353129929,0.7813658143509358,-0.7563210328804112,0.1699270886000248,-0.2076984745254433,0.3495455390055087,0.6236316606467388,1.274971557254318,0.1408028105832737,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,0.6583338196718981,-0.6029615777083905,0.1314035306745185,0.0573658859390572,0.7409077823624902,1.4690253849147648,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,307000.0,-1.6822374549529466,-1.5955305890109561,-1.6421335643876565
0.3931914305071681,-0.6301656934853691,-0.4735773890981359,0.3004515914974227,-0.7666378676839452,0.2498901132443991,-0.2683321638343697,1.2136974328775718,-0.0753377505670722,0.0867703664497876,0.1676854593688752,0.3398210744546501,1.3250414889574011,2.524918674039628,-0.8036056834167127,-0.5491689366500988,-1.9698406325092883,0.6787370629122859,0.5404797336034061,0.4820113969111512,-0.2147779532146139,0.9168348719469182,-0.1039461663149862,-0.7846553365175293,0.12533023929435,1.0870225425769673,-0.2498951687186003,-0.051063801583493,0.7750862336320777,0.3064178477300092,0.0516576861183821,0.067331414288194,0.0271234518642646,-0.1340361824939929,1.508338811547853,-0.1011970165020623,1.164588264788758,0.7813658143509358,1.2325988725051025,0.1699270886000248,-0.2076984745254433,0.3495455390055087,2.1715745326091795,1.116874932503344,2.3165203517842055,3.189963298827098,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.1314035306745185,0.0573658859390572,-0.6904024868076691,0.483145376047953,0.8381986830988384,0.2769468645998556,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200000.0,0.8625434770754616,1.4574609507078344,1.1258472944270368
-2.2253305721241845,0.4217034011706446,-0.5953363844314814,-2.8940648898742443,-0.7666378676839452,-4.102903550900188,-0.2683321638343697,-0.7383557156092646,-0.0753377505670722,-0.3357870066142474,-0.962668554639012,0.3398210744546501,-1.74433931525152,-0.705908036576628,-1.2451600723845566,-0.2976356586273022,0.2934013971517085,0.6787370629122859,-1.2117648483265702,-0.8763829253994768,-1.2225341121983846,-0.969192371874742,-0.2931300124474908,0.8903825237781821,-0.2264506078651928,-0.819679054955813,-0.2498951687186003,-0.8486524153630601,-0.5670159496749859,0.3064178477300092,-0.0226499574837159,-0.1679054478389612,-0.5133522930298892,-0.3507099339729358,0.969409970647171,-0.1011970165020623,0.5400383402575919,0.7813658143509358,-0.7563210328804112,-1.0458012732222095,4.455931118857386,0.986849366836289,2.1715745326091795,-0.0293255969412178,-0.7028427666170877,2.831893241256634,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-0.8153444162347508,0.1576455291762168,0.1314035306745185,0.0573658859390572,-0.6904024868076691,-0.5027346328188588,-0.1171710771375963,-0.4328054600419173,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,129900.0,1.4887041820258904,1.797818796849485,2.05440790018469
0.3931914305071681,-1.0957878689417373,-1.0854976595201105,0.3004515914974227,-0.7666378676839452,0.2498901132443991,-0.2683321638343697,-0.7383557156092646,-0.0753377505670722,0.0867703664497876,-1.0030031777532638,-2.9125458081568794,-1.1607246419657182,-0.705908036576628,-1.2451600723845566,1.4924209306519542,0.2934013971517085,0.6787370629122859,0.5404797336034061,0.4820113969111512,-0.2147779532146139,0.8992700082093473,-0.2931300124474908,-0.9576212025263257,-0.1379380076121465,1.0870225425769673,-0.2498951687186003,-0.8955693926442111,-0.5670159496749859,-1.0069943365928933,-1.244081849193203,3.1254106219412128,-0.3484957776938028,-0.2105092712512669,-0.7850250438866518,-0.1011970165020623,-0.8375290565722269,-1.0273628233099534,-0.7563210328804112,-1.0458012732222095,4.455931118857386,-0.925062116656052,2.1715745326091795,-0.7407604083206012,-0.6436395682170623,-0.3596007501322808,-0.1033305308513701,-0.2859354580235412,-0.0631501734693759,-0.0895919598967607,-1.9206030931647375,0.1576455291762168,0.1314035306745185,0.0573658859390572,-0.6904024868076691,-0.5027346328188588,0.8381986830988384,0.9866991892416286,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,118000.0,1.2245579321525502,1.797818796849485,1.7326616692052126
