MSZoning,Exterior1st,Exterior2nd,KitchenQual,Functional,SaleType,BldgType,HouseStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,FireplaceQu,GarageType,GarageQual,GarageCond,Fence,SaleCondition,Utilities,Electrical,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,RoofStyle,RoofMatl,MasVnrType,GarageFinish,PavedDrive,PoolQC,MiscFeature,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,MasVnrArea,LotFrontage,GarageYrBlt,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,Street_Grvl,Street_Pave,Alley_Absence,Alley_Grvl,Alley_Pave,CentralAir_N,CentralAir_Y,Id,SalePrice
0.39319143050716815,1.0971011879000345,1.12903376590288,0.5791563012826271,0.24989011324439916,-0.2683321638343697,0.3398210744546501,1.3250414889574011,0.9335972204032434,0.30276450917734055,1.0979140093193074,0.3815777420993002,0.164225687293357,-0.5082411086924453,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,-0.9554925084112165,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,-0.7383557156092646,-0.07533775056707222,-0.33578700661424743,-0.22237213825573798,0.3342462906423634,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,0.7138479375060509,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,0.5809068529658773,-0.2931300124474908,-0.9348625359462207,-0.44432777771884513,1.0870225425769673,-0.2498951687186003,0.3065277888545269,0.34889966274824835,0.525201887620202,-0.19181473342694602,0.9989537078068311,0.06733141428819403,-0.2178786924659806,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,-0.7738610250965184,1.2073785497461735,-0.10119701650206231,0.4135472163019127,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.986849366836289,-0.9243112113157019,-0.7407604083206012,0.20000600898329907,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,208500.0
0.39319143050716815,-1.0957878689417373,-1.0854976595201105,-0.7666378676839452,0.24989011324439916,-0.2683321638343697,0.3398210744546501,-0.2371077139693318,-0.6942279469476422,0.30276450917734055,-0.8036056834167127,0.3815777420993002,0.164225687293357,2.516712692390054,-0.5491689366500988,0.2934013971517085,0.11010846539468233,0.9630910950906206,0.6787370629122859,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,-0.7383557156092646,-0.07533775056707222,-0.2289517978989565,-0.22237213825573798,0.3282481009641804,-3.0313450842691556,0.02831621107603763,-0.491535651567313,-0.07255550453885559,-0.705908036576628,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,1.1781122200432832,-0.2931300124474908,-0.6298964037728167,0.4771110864538928,-0.819679054955813,3.8224188377180313,0.3065277888545269,-0.05979245369921088,-0.5722502445815958,0.5119399257903191,-0.08693982174890821,-0.8736160342204271,-0.07204408274559655,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,0.26107477608525587,-0.7850250438866518,-0.10119701650206231,-0.4718906513878417,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,1.6148793004689124,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,181500.0
0.39319143050716815,1.0971011879000345,1.12903376590288,0.5791563012826271,0.24989011324439916,-0.2683321638343697,0.3398210744546501,1.3250414889574011,0.9335972204032434,0.30276450917734055,1.0979140093193074,0.3815777420993002,0.164225687293357,0.38364593927584006,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,0.6787370629122859,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,1.2136974328775718,-0.07533775056707222,-0.33578700661424743,-0.22237213825573798,0.3342462906423634,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,0.7138479375060509,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,0.09787310018268149,-0.2931300124474908,-0.28851640507124515,-0.2990763311497436,1.0870225425769673,-0.2498951687186003,0.3065277888545269,0.6275533785078796,0.33482753815662486,-0.051063801583493,0.9185171500619616,0.06733141428819403,0.1371968790271284,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,-0.6107184357476674,1.2353748531695856,-0.10119701650206231,0.5637554259992817,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.28775828882527155,0.6236316606467388,-0.7407604083206012,-0.08120918341682137,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,1.0267533786485603,0.15764552917621685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,223500.0
0.39319143050716815,-1.081484686703753,-0.5953363844314814,0.5791563012826271,0.24989011324439916,-0.2683321638343697,0.3398210744546501,1.3250414889574011,-0.6942279469476422,0.30276450917734055,-1.2451600723845566,-0.751066069312223,1.9634814048922038,-0.5082411086924453,-0.5491689366500988,0.2934013971517085,0.11010846539468233,-0.7034730151314155,1.2022611808369945,-1.2117648483265702,0.32207030969783673,0.2987041243292911,0.45086328796780145,-1.2225341121983846,0.01851217112548248,0.3004515914974227,1.2136974328775718,-0.07533775056707222,0.08677036644978764,-0.22237213825573798,0.5458600266893987,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,-0.705908036576628,-0.8763829253994768,0.3178122739433401,-0.0421560387548905,0.18645462210588046,-0.4949410509603316,-0.2931300124474908,-0.04727453932213459,-0.6712831629830662,1.0870225425769673,-0.2498951687186003,1.6199611043868447,0.7854571507716707,-0.5722502445815958,-0.426399619832701,0.7978623134446572,0.3025682764153493,-0.07838471795083064,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,-0.5062052144460596,0.9787420717883084,-0.10119701650206231,0.4273821829845651,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,-0.7407604083206012,-0.18481478061686574,3.8749668872227674,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.5521835341880752,-1.3635686845929977,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,140000.0
0.39319143050716815,1.0971011879000345,1.12903376590288,0.5791563012826271,0.24989011324439916,-0.2683321638343697,0.3398210744546501,1.3250414889574011,0.9335972204032434,0.30276450917734055,1.0979140093193074,0.3815777420993002,0.164225687293357,0.8390076028826841,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,0.6787370629122859,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,1.2136974328775718,-0.07533775056707222,-0.2289517978989565,-0.22237213825573798,2.57503079991076,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,0.7138479375060509,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,0.46893084663886375,-0.2931300124474908,-0.16106787222265845,0.21157328569475403,1.0870225425769673,-0.2498951687186003,1.6199611043868447,1.6864374983944785,1.3874857057787575,0.6996078349149231,0.8782988711895268,0.06733141428819403,0.5189031183822206,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,-0.037170270068112604,1.6716505815177571,-0.10119701650206231,1.3780420364639665,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,1.6241531946670693,0.6236316606467388,0.7769671892887499,0.5404243997834449,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,2.132012055578547,0.15764552917621685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5,250000.0
0.39319143050716815,1.0971011879000345,1.12903376590288,-0.7666378676839452,0.24989011324439916,-0.2683321638343697,0.3398210744546501,-1.74433931525152,-0.6942279469476422,0.30276450917734055,-0.0006788941661263239,0.3815777420993002,0.164225687293357,-0.5082411086924453,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,-0.9554925084112165,0.5404797336034061,0.32207030969783673,0.2987041243292911,-2.2143068281616247,-0.21477795321461393,0.01851217112548248,0.3004515914974227,1.2136974328775718,-0.07533775056707222,-0.33578700661424743,-0.22237213825573798,-0.41728203647852957,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,-0.705908036576628,-0.8763829253994768,0.3178122739433401,-0.0421560387548905,-5.424125424904288,0.6379926601129823,-0.2931300124474908,-1.1305870685351218,-0.5805010088773778,1.0870225425769673,-0.2498951687186003,0.3065277888545269,0.03309211822066622,-0.5722502445815958,0.7465248121960741,0.5967709190824833,-0.16790544783896125,0.5005152762870417,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,-0.9268072026110664,0.535467267584284,-0.10119701650206231,-0.2742482702070929,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.20769847452544338,-0.9250621166560519,-0.9243112113157019,-0.42456715881865303,-0.25881877861689745,-0.3596007501322808,12.603223215547768,-0.28593545802354126,-0.06315017346937592,1.14431217701962,1.3951729376252227,0.9182526360608242,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6,143000.0
0.39319143050716815,1.0971011879000345,1.12903376590288,0.5791563012826271,0.24989011324439916,-0.2683321638343697,0.3398210744546501,-0.2371077139693318,0.9335972204032434,0.30276450917734055,1.0979140093193074,2.6558132890906587,0.164225687293357,0.8390076028826841,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,1.2022611808369945,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,-0.7383557156092646,-0.07533775056707222,-0.33578700661424743,-0.22237213825573798,0.842959442751821,0.3008946300011869,0.02831621107603763,-0.491535651567313,-0.07255550453885559,2.524918674039628,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,2.036594935217054,-0.2931300124474908,-0.554792804058471,1.4394019199741905,1.0870225425769673,-0.2498951687186003,0.3065277888545269,0.7575917791957076,0.4692094318956205,0.277355039384564,1.039171986679266,-0.8736160342204271,-0.01066673395893057,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,1.362287254190001,-0.7850250438866518,-0.10119701650206231,0.3819244353129929,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.3495455390055087,0.6236316606467388,1.274971557254318,0.1408028105832737,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7,307000.0
0.39319143050716815,-0.6301656934853691,-0.4735773890981359,-0.7666378676839452,0.24989011324439916,-0.2683321638343697,0.3398210744546501,1.3250414889574011,-0.6942279469476422,0.30276450917734055,-0.8036056834167127,0.3815777420993002,0.164225687293357,0.38364593927584006,-0.5491689366500988,-1.9698406325092885,0.11010846539468233,0.9630910950906206,0.6787370629122859,0.5404797336034061,0.32207030969783673,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,1.2136974328775718,-0.07533775056707222,0.08677036644978764,-0.22237213825573798,0.16768545936887524,1.310194112400674,0.02831621107603763,-0.491535651567313,-0.07255550453885559,2.524918674039628,0.48201139691115125,0.3178122739433401,-0.0421560387548905,-5.424125424904288,0.9168348719469182,-0.10394616631498621,-0.7846553365175293,0.12533023929435,1.0870225425769673,-0.2498951687186003,0.3065277888545269,0.05166903260464164,0.7715686928083607,-0.051063801583493,-0.20759465836621258,0.06733141428819403,0.027123451864264604,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,-0.13403618249399296,1.5083388115478533,-0.10119701650206231,1.164588264788758,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.3495455390055087,2.1715745326091795,1.116874932503344,2.3165203517842055,3.189963298827098,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8,200000.0
-2.2253305721241845,0.4217034011706446,-0.5953363844314814,-0.7666378676839452,-4.102903550900188,-0.2683321638343697,0.3398210744546501,-1.74433931525152,-0.6942279469476422,0.30276450917734055,-1.2451600723845566,-0.751066069312223,0.164225687293357,-0.5082411086924453,-0.2976356586273022,0.2934013971517085,0.11010846539468233,-0.7034730151314155,0.6787370629122859,-1.2117648483265702,-2.4154374313564753,0.2987041243292911,0.45086328796780145,-1.2225341121983846,0.01851217112548248,-2.8940648898742443,-0.7383557156092646,-0.07533775056707222,-0.33578700661424743,-0.22237213825573798,-0.9626685546390119,-3.4161660393633086,0.02831621107603763,-0.491535651567313,-0.07255550453885559,-0.705908036576628,-0.8763829253994768,0.3178122739433401,-0.0421560387548905,0.18645462210588046,-0.969192371874742,-0.2931300124474908,0.8903825237781821,-0.2264506078651928,-0.819679054955813,-0.2498951687186003,0.3065277888545269,-0.02263862493126004,-0.5722502445815958,-0.8486524153630601,-1.8967623710084738,-0.16790544783896125,-0.5133522930298892,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,-0.35070993397293587,0.969409970647171,-0.10119701650206231,0.5400383402575919,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,0.986849366836289,2.1715745326091795,-0.029325596941217873,-0.7028427666170877,2.831893241256634,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9,129900.0
0.39319143050716815,-1.0957878689417373,-1.0854976595201105,-0.7666378676839452,0.24989011324439916,-0.2683321638343697,-2.9125458081568794,-1.1607246419657182,-0.6942279469476422,0.30276450917734055,-1.2451600723845566,-0.751066069312223,0.164225687293357,-0.5082411086924453,1.4924209306519542,0.2934013971517085,0.11010846539468233,0.9630910950906206,0.6787370629122859,0.5404797336034061,0.584490321786522,0.2987041243292911,0.45086328796780145,-0.21477795321461393,0.01851217112548248,0.3004515914974227,-0.7383557156092646,-0.07533775056707222,0.08677036644978764,-0.22237213825573798,-1.0030031777532638,-3.4161660393633086,-8.21401491844292,-0.491535651567313,-0.07255550453885559,-0.705908036576628,0.48201139691115125,0.3178122739433401,-0.0421560387548905,0.18645462210588046,0.8992700082093473,-0.2931300124474908,-0.9576212025263255,-0.13793800761214656,1.0870225425769673,-0.2498951687186003,-1.0069055266777909,-1.2440707456776439,-0.5722502445815958,-0.8955693926442111,-1.5750161400289955,3.1254106219412128,-0.34849577769380286,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,-0.21050927125126692,-0.7850250438866518,-0.10119701650206231,-0.8375290565722269,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,4.455931118857386,-0.9250621166560519,2.1715745326091795,-0.7407604083206012,-0.6436395682170623,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.08959195989676072,-1.9206030931647375,0.15764552917621685,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10,118000.0
